Местное время,meteostation,T,Po,Ff,W1,Тип выезда
2022-12-27,Коса,-7.728571428571428,754.2142857142857,2.142857142857143,0,0
2022-12-27,Кочево,-7.8,755.1857142857143,1.8571428571428568,0,0
2022-12-27,Кудымкар,-8.0875,755.05,1.875,Снег или дождь со снегом.,0
2022-12-27,Кунгур,-8.25,758.6166666666667,0.5,Ливень (ливни).,0
2022-12-27,Кын,-8.028571428571428,749.1142857142858,2.571428571428572,Снег или дождь со снегом.,0
2022-12-27,Лысьва,-7.575,751.25,1.25,Снег или дождь со снегом.,0
2022-12-27,Ножовка,-13.4,761.2375,0.125,Снег или дождь со снегом.,0
2022-12-27,Октябрьский,-9.257142857142856,740.8,1.2857142857142858,Снег или дождь со снегом.,0
2022-12-27,Оса,-13.4,764.342857142857,0.1428571428571428,Ливень (ливни).,0
2022-12-27,Оханск,-9.75,757.7,0.5,Снег или дождь со снегом.,0
2022-12-27,Пермь,-7.3,756.6375,1.0,Снег или дождь со снегом.,Пожар 
2022-12-27,Усть-Черная ,-7.714285714285714,754.3142857142857,1.7142857142857142,0,0
2022-12-27,Чайковский,-10.342857142857143,764.3714285714286,0.1428571428571428,Снег или дождь со снегом.,0
2022-12-27,Чердынь,-7.3125,751.7875,3.125,Снег или дождь со снегом.,0
2022-12-27,Чермоз,-7.433333333333334,761.1,1.1666666666666667,Снег или дождь со снегом.,0
2022-12-27,Чернушка,-9.375,758.8625,1.0,Снег или дождь со снегом.,Пожар 
2022-12-28,Березники,-13.1625,754.7375,1.125,Снег или дождь со снегом.,Пожар 
2022-12-28,Бисер,-15.375,727.2125,0.375,0,0
2022-12-28,Большая Соснова,-17.05,756.875,0.25,Снег или дождь со снегом.,0
2022-12-28,Вая,-11.3625,754.1625,1.25,Снег или дождь со снегом.,0
2022-12-28,Верещагино,-13.2625,748.3875,1.0,Снег или дождь со снегом.,0
2022-12-28,Гайны,-13.1875,752.275,1.5,Снег или дождь со снегом.,0
2022-12-28,Губаха,-15.175,744.6375,0.375,Снег или дождь со снегом.,0
2022-12-28,Добрянка,-16.625,757.1,0.25,0,Пожар 
2022-12-28,Коса,-13.475,753.5375,1.375,Ливень (ливни).,0
2022-12-28,Кочево,-13.6,754.05,1.0,Снег или дождь со снегом.,0
2022-12-28,Кудымкар,-14.225,753.7,1.0,Снег или дождь со снегом.,0
2022-12-28,Кунгур,-13.325,757.8000000000001,0.625,Ливень (ливни).,Пожар 
2022-12-28,Кын,-14.6875,748.7375,1.125,Снег или дождь со снегом.,0
2022-12-28,Лысьва,-12.7375,750.5625,0.625,Снег или дождь со снегом.,Пожар 
2022-12-28,Ножовка,-14.925,759.0375,0.625,Снег или дождь со снегом.,0
2022-12-28,Октябрьский,-14.0875,739.4625,1.375,Снег или дождь со снегом.,0
2022-12-28,Оса,-15.225,762.45,0.5,Снег или дождь со снегом.,0
2022-12-28,Оханск,-12.4,755.9,0.875,Снег или дождь со снегом.,0
2022-12-28,Пермь,-12.4,755.3625,0.875,Снег или дождь со снегом.,Пожар 
2022-12-28,Усть-Черная ,-14.1125,753.1,1.25,Снег или дождь со снегом.,0
2022-12-28,Чайковский,-14.825,762.0125,0.375,Снег или дождь со снегом.,0
2022-12-28,Чердынь,-12.0875,751.7125,0.875,Снег или дождь со снегом.,0
2022-12-28,Чермоз,-17.2875,760.375,0.625,Снег или дождь со снегом.,0
2022-12-28,Чернушка,-13.2,757.2125,1.75,Ливень (ливни).,Пожар 
2022-12-29,Березники,-17.3875,753.1375,1.125,0,Пожар 
2022-12-29,Бисер,-17.3,726.525,0.375,0,0
2022-12-29,Большая Соснова,-18.7875,754.2,0.5,Снег или дождь со снегом.,0
2022-12-29,Вая,-22.2875,754.575,2.0,Снег или дождь со снегом.,0
2022-12-29,Верещагино,-16.6,745.7625,2.25,Снег или дождь со снегом.,Пожар 
2022-12-29,Гайны,-21.0375,750.6625,1.75,Снег или дождь со снегом.,0
2022-12-29,Губаха,-23.5,743.175,0.0,Снег или дождь со снегом.,0
2022-12-29,Добрянка,-21.225,755.05,0.0,0,Пожар 
2022-12-29,Коса,-21.7875,751.875,1.125,0,0
2022-12-29,Кочево,-21.3875,752.25,0.25,Туман или ледяной туман или сильная мгла.,0
2022-12-29,Кудымкар,-21.05,751.575,0.5,Снег или дождь со снегом.,0
2022-12-29,Кунгур,-22.45,755.8285714285714,0.0,0,0
2022-12-29,Кын,-26.0,747.975,0.5,0,0
2022-12-29,Лысьва,-20.375,748.9125,0.125,0,Пожар 
2022-12-29,Ножовка,-14.4125,756.25,1.25,Снег или дождь со снегом.,Пожар 
2022-12-29,Октябрьский,-16.1125,737.575,1.875,0,0
2022-12-29,Оса,-20.3875,760.2,0.25,Снег или дождь со снегом.,0
2022-12-29,Оханск,-19.3125,753.525,1.0,Снег или дождь со снегом.,0
2022-12-29,Пермь,-17.3375,753.275,1.0,0,Пожар 
2022-12-29,Усть-Черная ,-18.125,751.05,1.0,Снег или дождь со снегом.,0
2022-12-29,Чайковский,-11.0,758.7125,1.0,Снег или дождь со снегом.,0
2022-12-29,Чердынь,-19.55,750.575,0.875,Туман или ледяной туман или сильная мгла.,0
